"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/12/2023","AirNow","160050015","4","1.9","ug/m3 LC","8","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/13/2023","AirNow","160050015","4","1.4","ug/m3 LC","6","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/14/2023","AirNow","160050015","4","2.2","ug/m3 LC","9","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/15/2023","AirNow","160050015","4","0.6","ug/m3 LC","3","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/16/2023","AirNow","160050015","4","1.7","ug/m3 LC","7","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/17/2023","AirNow","160050015","4","1.6","ug/m3 LC","7","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/18/2023","AirNow","160050015","4","2.8","ug/m3 LC","12","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/19/2023","AirNow","160050015","4","2.2","ug/m3 LC","9","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/20/2023","AirNow","160050015","4","2.2","ug/m3 LC","9","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/21/2023","AirNow","160050015","4","3.8","ug/m3 LC","16","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"10/22/2023","AirNow","160050015","4","3.2","ug/m3 LC","13","Pocatello - Garrett and Gould","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","38540","Pocatello, ID","16","Idaho","005","Bannock","42.876725","-112.460347"
"01/01/2023","AQS","160090010","1","18","ug/m3 LC","63","St. Maries","1","100.0000","88101","PM2.5 - Local Conditions","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
"01/02/2023","AQS","160090010","1","19.2","ug/m3 LC","66","St. Maries","1","100.0000","88101","PM2.5 - Local Conditions","","","16","Idaho","009","Benewah","47.316576569","-116.571281045"
